preference_model,pricing_model,n_items,gamma,delta,K,alpha,lambda_,seed,T,utility_gap_M_minus_m,purchase_gap_M_minus_m,revenue_gap_M_minus_m,recommended_value_gap_M_minus_m,best_recommended_value_gap_M_minus_m,overall_minority_item_exposure,minority_population_share,random_minority_item_share,exposure_representation_gap,exposure_random_gap,total_revenue,avg_revenue_per_user,overall_purchase_rate,minority_item_purchase_share,avg_shown_price,avg_oracle_price_all_items,avg_final_mle_price_all_items,avg_abs_mle_oracle_price_error_all_items,avg_abs_mle_oracle_price_error_minority_items,avg_abs_mle_oracle_price_error_majority_items,avg_oracle_r_star_minority_items,avg_oracle_r_star_majority_items,avg_mle_exposures_minority_items,avg_mle_exposures_majority_items,n_minority_preferred_items
zipfian,fixed,50,0.3,0.99,5,0.9,0.25,0,300,0.30124768675449853,0.35996946176358313,0.26997709632268735,-0.00696725118955982,0.34562450962333136,0.18933333333333333,0.09999999999999998,0.19999999999999998,-0.08933333333333335,0.010666666666666658,150.75,0.5025,0.67,0.03333333333333333,0.75,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.95,1,0.9,0.1,0,300,0.21582555237406773,0.21454545454545454,0.1609090909090909,0.15558698552404893,0.15558698552404893,0.08,0.09999999999999998,0.19999999999999998,0.019999999999999976,0.11999999999999998,143.25,0.4775,0.6366666666666667,0.0,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.95,1,0.9,0.25,0,300,0.1783602268255097,0.13090909090909086,0.0981818181818182,0.09076591494615138,0.09076591494615138,0.11333333333333333,0.09999999999999998,0.19999999999999998,-0.01333333333333335,0.08666666666666666,117.0,0.39,0.52,0.0,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.95,3,0.9,0.1,0,300,0.24724524522565544,0.4679979518689196,0.35099846390168965,0.040121046921487435,0.2600870312258319,0.16555555555555557,0.09999999999999998,0.19999999999999998,-0.06555555555555559,0.034444444444444416,151.5,0.505,0.6733333333333333,0.0,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.95,3,0.9,0.25,0,300,0.24724524522565544,0.4679979518689196,0.35099846390168965,0.040121046921487435,0.2600870312258319,0.16555555555555557,0.09999999999999998,0.19999999999999998,-0.06555555555555559,0.034444444444444416,151.5,0.505,0.6733333333333333,0.0,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.95,5,0.9,0.1,0,300,0.2025144422517497,0.18518518518518523,0.13888888888888884,-0.009588370976696625,0.19534923881573796,0.18866666666666665,0.09999999999999998,0.19999999999999998,-0.08866666666666667,0.011333333333333334,150.0,0.5,0.6666666666666666,0.01,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.95,5,0.9,0.25,0,300,0.2004660672785023,0.15546218487394958,0.11659663865546221,-0.011079751316201314,0.18542307058584384,0.194,0.09999999999999998,0.19999999999999998,-0.09400000000000003,0.005999999999999978,152.25,0.5075,0.6766666666666666,0.01,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.99,1,0.9,0.1,0,300,0.21582555237406773,0.21454545454545454,0.1609090909090909,0.15558698552404893,0.15558698552404893,0.08,0.09999999999999998,0.19999999999999998,0.019999999999999976,0.11999999999999998,143.25,0.4775,0.6366666666666667,0.0,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.99,1,0.9,0.25,0,300,0.21582555237406773,0.21454545454545454,0.1609090909090909,0.15558698552404893,0.15558698552404893,0.08,0.09999999999999998,0.19999999999999998,0.019999999999999976,0.11999999999999998,143.25,0.4775,0.6366666666666667,0.0,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.99,3,0.9,0.1,0,300,0.24724524522565544,0.4679979518689196,0.35099846390168965,0.040121046921487435,0.2600870312258319,0.16555555555555557,0.09999999999999998,0.19999999999999998,-0.06555555555555559,0.034444444444444416,151.5,0.505,0.6733333333333333,0.0,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.99,3,0.9,0.25,0,300,0.24724524522565544,0.4679979518689196,0.35099846390168965,0.040121046921487435,0.2600870312258319,0.16555555555555557,0.09999999999999998,0.19999999999999998,-0.06555555555555559,0.034444444444444416,151.5,0.505,0.6733333333333333,0.0,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.99,5,0.9,0.1,0,300,0.2025144422517497,0.18518518518518523,0.13888888888888884,-0.009588370976696625,0.19534923881573796,0.18866666666666665,0.09999999999999998,0.19999999999999998,-0.08866666666666667,0.011333333333333334,150.0,0.5,0.6666666666666666,0.01,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,fixed,50,0.7,0.99,5,0.9,0.25,0,300,0.2025144422517497,0.18518518518518523,0.13888888888888884,-0.009790356569438052,0.19534923881573796,0.188,0.09999999999999998,0.19999999999999998,-0.08800000000000002,0.011999999999999983,150.0,0.5,0.6666666666666666,0.01,0.75,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.95,1,0.9,0.1,0,300,0.10677936162854906,0.5041977611940298,0.30601026119402985,0.33879823890018,0.33879823890018,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,98.49200000000002,0.32830666666666675,0.6066666666666667,0.006666666666666667,0.5084066666666668,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.95,1,0.9,0.25,0,300,0.10498085439156321,0.5041977611940298,0.3048348880597015,0.33433298035672265,0.33433298035672265,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,98.17700000000002,0.32725666666666675,0.6066666666666667,0.006666666666666667,0.5063066666666668,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.95,3,0.9,0.1,0,300,-0.002059045690074257,0.3009545199326221,0.4004424480628861,0.06782091285282721,0.2922309947350692,0.15111111111111108,0.09999999999999998,0.19999999999999998,-0.05111111111111111,0.0488888888888889,253.35199999999998,0.8445066666666666,0.8133333333333334,0.02666666666666667,0.6413366666666667,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.95,3,0.9,0.25,0,300,0.01936364030057483,0.3369565217391305,0.5094311594202898,0.1072513889087558,0.41496326743268264,0.14888888888888888,0.09999999999999998,0.19999999999999998,-0.0488888888888889,0.05111111111111111,250.97799999999995,0.8365933333333332,0.81,0.02,0.6365188888888889,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.95,5,0.9,0.1,0,300,-0.0068548994481575365,0.08815298507462688,0.2293745335820896,-0.064643361092796,0.1633178630668134,0.16199999999999998,0.09999999999999998,0.19999999999999998,-0.062,0.038000000000000006,253.988,0.8466266666666666,0.86,0.05333333333333334,0.5948453333333333,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.95,5,0.9,0.25,0,300,0.009345219023364632,0.15780730897009965,0.16595016611295688,-0.07670283490289043,0.08922095881535763,0.16866666666666666,0.09999999999999998,0.19999999999999998,-0.06866666666666668,0.031333333333333324,250.50799999999998,0.8350266666666666,0.85,0.07,0.6089306666666666,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.99,1,0.9,0.1,0,300,0.10677936162854906,0.5041977611940298,0.30601026119402985,0.33879823890018,0.33879823890018,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,98.49200000000002,0.32830666666666675,0.6066666666666667,0.006666666666666667,0.5084066666666668,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.99,1,0.9,0.25,0,300,0.10677936162854906,0.5041977611940298,0.30601026119402985,0.33879823890018,0.33879823890018,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,98.49200000000002,0.32830666666666675,0.6066666666666667,0.006666666666666667,0.5084066666666668,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.99,3,0.9,0.1,0,300,0.01936364030057483,0.3369565217391305,0.5094311594202898,0.10533806388080663,0.41496326743268264,0.14888888888888888,0.09999999999999998,0.19999999999999998,-0.0488888888888889,0.05111111111111111,250.97799999999995,0.8365933333333332,0.81,0.02,0.63617,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.99,3,0.9,0.25,0,300,-0.002059045690074257,0.3009545199326221,0.4004424480628861,0.0689902178497186,0.2922309947350692,0.15111111111111108,0.09999999999999998,0.19999999999999998,-0.05111111111111111,0.0488888888888889,253.35199999999998,0.8445066666666666,0.8133333333333334,0.02666666666666667,0.6424533333333333,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.99,5,0.9,0.1,0,300,-0.016058560099443175,0.0743034055727555,0.17961742591773555,-0.0856828500885154,0.11208333859930741,0.16466666666666663,0.09999999999999998,0.19999999999999998,-0.06466666666666665,0.035333333333333355,254.24,0.8474666666666667,0.86,0.056666666666666664,0.5961026666666667,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.0,0.99,5,0.9,0.25,0,300,-0.01457979036116136,0.16727272727272735,0.2746909090909092,-0.011846994898806307,0.18366093437544684,0.18066666666666667,0.09999999999999998,0.19999999999999998,-0.08066666666666669,0.019333333333333313,263.484,0.87828,0.8733333333333333,0.05,0.6056613333333333,0.3353999999999999,,,,,0.08371949256448197,0.1005905383770542,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.95,1,0.9,0.1,0,300,0.08763565089489325,0.4967350746268657,0.2914626865671642,0.2454410587393147,0.2454410587393147,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,85.76200000000001,0.28587333333333337,0.6,0.006666666666666667,0.43643333333333334,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.95,1,0.9,0.25,0,300,0.07558923557887354,0.4580223880597015,0.2679463619402985,0.21207751733707286,0.21207751733707286,0.06666666666666667,0.09999999999999998,0.19999999999999998,0.03333333333333331,0.1333333333333333,84.64400000000002,0.2821466666666667,0.5966666666666667,0.01,0.43140666666666666,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.95,3,0.9,0.1,0,300,0.04008125012882921,0.34306569343065696,0.4316796743402584,0.04664098561044677,0.2978213554828336,0.15111111111111108,0.09999999999999998,0.19999999999999998,-0.05111111111111111,0.0488888888888889,222.91100000000003,0.7430366666666668,0.8133333333333334,0.03333333333333333,0.5603899999999999,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.95,3,0.9,0.25,0,300,0.053537228601564,0.3822463768115942,0.509429347826087,0.07313791096373107,0.3750337869240642,0.14888888888888888,0.09999999999999998,0.19999999999999998,-0.0488888888888889,0.05111111111111111,221.29000000000002,0.7376333333333334,0.81,0.02666666666666667,0.55592,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.95,5,0.9,0.1,0,300,0.03417145551698955,0.19272727272727264,0.3407200000000001,-0.0034350050357659367,0.2552763935192782,0.18066666666666667,0.09999999999999998,0.19999999999999998,-0.08066666666666669,0.019333333333333313,230.53400000000002,0.7684466666666667,0.8566666666666667,0.056666666666666664,0.5242133333333334,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.95,5,0.9,0.25,0,300,0.056212296884202165,0.2036914963744232,0.24163301629155304,-0.06344646224098127,0.17308277301522768,0.17200000000000001,0.09999999999999998,0.19999999999999998,-0.07200000000000004,0.02799999999999997,211.36100000000002,0.7045366666666667,0.81,0.07333333333333333,0.5303206666666667,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.99,1,0.9,0.1,0,300,0.08763565089489325,0.4967350746268657,0.2914626865671642,0.2454410587393147,0.2454410587393147,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,85.76200000000001,0.28587333333333337,0.6,0.006666666666666667,0.43643333333333334,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.99,1,0.9,0.25,0,300,0.08763565089489325,0.4967350746268657,0.2914626865671642,0.2454410587393147,0.2454410587393147,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,85.76200000000001,0.28587333333333337,0.6,0.006666666666666667,0.43643333333333334,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.99,3,0.9,0.1,0,300,0.053537228601564,0.3822463768115942,0.509429347826087,0.07217286042858145,0.3750337869240642,0.15,0.09999999999999998,0.19999999999999998,-0.05000000000000002,0.04999999999999999,221.29000000000002,0.7376333333333334,0.81,0.02666666666666667,0.5557099999999999,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.99,3,0.9,0.25,0,300,0.04008125012882921,0.34306569343065696,0.4316796743402584,0.04955051593325516,0.2978213554828336,0.1522222222222222,0.09999999999999998,0.19999999999999998,-0.052222222222222225,0.04777777777777778,222.91100000000003,0.7430366666666668,0.8133333333333334,0.03333333333333333,0.5629744444444443,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.99,5,0.9,0.1,0,300,0.04682398506482835,0.12184873949579822,0.2612989827509953,-0.06407140895588714,0.23201091083037484,0.16466666666666663,0.09999999999999998,0.19999999999999998,-0.06466666666666665,0.035333333333333355,222.98200000000003,0.7432733333333335,0.8433333333333334,0.06333333333333334,0.520096,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.3,0.99,5,0.9,0.25,0,300,0.034712943947042246,0.18545454545454543,0.3339600000000001,-0.007569543957878344,0.2548475658209467,0.18133333333333332,0.09999999999999998,0.19999999999999998,-0.08133333333333334,0.018666666666666665,228.675,0.76225,0.85,0.056666666666666664,0.5257200000000001,0.25623999999999997,,,,,0.06283405220701195,0.09049623481161133,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.95,1,0.9,0.1,0,300,0.06643513241236834,0.19169776119402981,0.10255363805970147,0.11664401143027092,0.11664401143027092,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,74.57499999999999,0.2485833333333333,0.64,0.016666666666666666,0.34558666666666665,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.95,1,0.9,0.25,0,300,0.05081174978735162,0.10307835820895528,0.08639878731343284,0.10435723690933207,0.10435723690933207,0.07333333333333333,0.09999999999999998,0.19999999999999998,0.026666666666666644,0.12666666666666665,71.18299999999999,0.23727666666666664,0.6233333333333333,0.023333333333333334,0.33594999999999997,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.95,3,0.9,0.1,0,300,0.09866868174658515,0.44020213363279054,0.47813896687254354,0.01208828617595259,0.15930493851385508,0.15111111111111108,0.09999999999999998,0.19999999999999998,-0.05111111111111111,0.0488888888888889,178.83700000000002,0.5961233333333333,0.7866666666666666,0.03333333333333333,0.45957444444444445,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.95,3,0.9,0.25,0,300,0.1024005359538447,0.447463768115942,0.4995,0.023768485333874767,0.1764280769861608,0.14888888888888888,0.09999999999999998,0.19999999999999998,-0.0488888888888889,0.05111111111111111,178.83700000000002,0.5961233333333333,0.7866666666666666,0.03,0.45880888888888893,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.95,5,0.9,0.1,0,300,0.09585397786978485,0.18274318274318269,0.3354578754578754,-0.017158349130399597,0.17133323290498936,0.17266666666666666,0.09999999999999998,0.19999999999999998,-0.07266666666666668,0.02733333333333332,190.08000000000004,0.6336000000000002,0.87,0.07333333333333333,0.43359533333333333,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.95,5,0.9,0.25,0,300,0.11264930679233826,0.3234593122233572,0.4134702076949268,-0.029654023432640952,0.1708603431706328,0.164,0.09999999999999998,0.19999999999999998,-0.06400000000000003,0.035999999999999976,178.54200000000003,0.5951400000000001,0.8333333333333334,0.07,0.4295713333333333,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.99,1,0.9,0.1,0,300,0.06643513241236834,0.19169776119402981,0.10255363805970147,0.11664401143027092,0.11664401143027092,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,74.57499999999999,0.2485833333333333,0.64,0.016666666666666666,0.34558666666666665,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.99,1,0.9,0.25,0,300,0.06643513241236834,0.19169776119402981,0.10255363805970147,0.11664401143027092,0.11664401143027092,0.06333333333333334,0.09999999999999998,0.19999999999999998,0.03666666666666664,0.13666666666666666,74.57499999999999,0.2485833333333333,0.64,0.016666666666666666,0.34558666666666665,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.99,3,0.9,0.1,0,300,0.1024005359538447,0.447463768115942,0.4995,0.022796696844425757,0.1764280769861608,0.14888888888888888,0.09999999999999998,0.19999999999999998,-0.0488888888888889,0.05111111111111111,178.83700000000002,0.5961233333333333,0.7866666666666666,0.03,0.45818000000000003,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.99,3,0.9,0.25,0,300,0.11943259420212017,0.3410138248847927,0.3703614951356887,0.012342132223756519,0.16374918430609842,0.15444444444444444,0.09999999999999998,0.19999999999999998,-0.05444444444444446,0.045555555555555544,181.38800000000003,0.6046266666666668,0.7933333333333333,0.02,0.4590877777777778,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.99,5,0.9,0.1,0,300,0.09925407912223781,0.32637961155071415,0.40303555646901656,-0.042479177687110514,0.14059776674899294,0.16733333333333333,0.09999999999999998,0.19999999999999998,-0.06733333333333336,0.03266666666666665,176.247,0.5874900000000001,0.8266666666666667,0.07,0.43146133333333336,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,oracle,50,0.7,0.99,5,0.9,0.25,0,300,0.09853481209678407,0.17934782608695643,0.34086413043478264,-0.0009923274981569197,0.18716401839319619,0.18,0.09999999999999998,0.19999999999999998,-0.08000000000000002,0.01999999999999999,192.64100000000002,0.6421366666666667,0.8733333333333333,0.06666666666666667,0.43355333333333324,0.17204,,,,,0.04197064639802613,0.07843577521514918,0.0,0.0,10.0
zipfian,mle,50,0.0,0.95,1,0.9,0.1,0,300,0.25544840063964935,0.4285714285714286,0.3374595588235294,0.46632699497888636,0.46632699497888636,0.09333333333333334,0.09999999999999998,0.19999999999999998,0.00666666666666664,0.10666666666666665,98.23899999999999,0.3274633333333333,0.46,0.013333333333333334,1.0013133333333333,0.3353999999999999,1.4773000000000003,1.2022199999999998,0.6028,1.352075,0.08371949256448197,0.1005905383770542,2.8,6.8,10.0
zipfian,mle,50,0.0,0.95,1,0.9,0.25,0,300,0.25005573139300197,0.42121848739495804,0.3320110294117647,0.45714584505126227,0.45714584505126227,0.09666666666666666,0.09999999999999998,0.19999999999999998,0.003333333333333313,0.10333333333333332,96.75699999999999,0.32252333333333333,0.4533333333333333,0.013333333333333334,1.0075966666666667,0.3353999999999999,1.48106,1.20598,0.6028,1.356775,0.08371949256448197,0.1005905383770542,2.9,6.775,10.0
zipfian,mle,50,0.0,0.95,3,0.9,0.1,0,300,0.251490529379152,0.45833333333333337,0.6121477272727271,0.12784558233851928,0.6229951469118362,0.16,0.09999999999999998,0.19999999999999998,-0.060000000000000026,0.03999999999999998,186.30700000000002,0.6210233333333334,0.6533333333333333,0.01,1.4399611111111112,0.3353999999999999,1.6908599999999998,1.3680599999999996,0.9736,1.466675,0.08371949256448197,0.1005905383770542,14.4,18.9,10.0
zipfian,mle,50,0.0,0.95,3,0.9,0.25,0,300,0.251490529379152,0.45833333333333337,0.6121477272727271,0.12594027277394326,0.6217307382760202,0.15444444444444444,0.09999999999999998,0.19999999999999998,-0.05444444444444446,0.045555555555555544,186.30700000000002,0.6210233333333334,0.6533333333333333,0.01,1.4528733333333335,0.3353999999999999,1.8026999999999997,1.4798999999999998,0.9296,1.6174750000000002,0.08371949256448197,0.1005905383770542,13.9,19.025,10.0
zipfian,mle,50,0.0,0.95,5,0.9,0.1,0,300,0.36356236600356695,0.48989898989898994,0.42164141414141415,-0.012409381269253672,0.35612031134991395,0.17866666666666664,0.09999999999999998,0.19999999999999998,-0.07866666666666666,0.021333333333333343,148.15500000000003,0.4938500000000001,0.6533333333333333,0.016666666666666666,1.5552046666666666,0.3353999999999999,1.7876200000000002,1.4798600000000002,0.9610000000000001,1.609575,0.08371949256448197,0.1005905383770542,26.8,30.8,10.0
zipfian,mle,50,0.0,0.95,5,0.9,0.25,0,300,0.2481103748715742,0.47058823529411764,0.5518834033613444,0.01729788228304724,0.41887938494582344,0.17866666666666664,0.09999999999999998,0.19999999999999998,-0.07866666666666666,0.021333333333333343,178.77300000000002,0.59591,0.6766666666666666,0.013333333333333334,1.5664593333333334,0.3353999999999999,1.73862,1.4359000000000004,0.9986000000000003,1.545225,0.08371949256448197,0.1005905383770542,26.8,30.8,10.0
zipfian,mle,50,0.0,0.99,1,0.9,0.1,0,300,-0.6572611652350898,-0.5210084033613446,-0.8976066176470587,-1.5613529288541232,-1.5613529288541232,0.66,0.09999999999999998,0.19999999999999998,-0.56,-0.4600000000000001,25.701,0.08567,0.06333333333333334,0.056666666666666664,1.5897299999999999,0.3353999999999999,1.46976,1.18212,0.5714,1.3348,0.08371949256448197,0.1005905383770542,19.8,2.55,10.0
zipfian,mle,50,0.0,0.99,1,0.9,0.25,0,300,0.25005573139300197,0.42121848739495804,0.3320110294117647,0.4840344662097972,0.4840344662097972,0.11333333333333333,0.09999999999999998,0.19999999999999998,-0.01333333333333335,0.08666666666666666,96.75699999999999,0.32252333333333333,0.4533333333333333,0.013333333333333334,1.0109466666666667,0.3353999999999999,1.4521800000000002,1.22234,0.7159000000000001,1.3489499999999999,0.08371949256448197,0.1005905383770542,3.4,6.65,10.0
zipfian,mle,50,0.0,0.99,3,0.9,0.1,0,300,0.185326416098324,0.32294040052764117,0.3851397050005996,0.053522989986759584,0.3939567208377335,0.15444444444444444,0.09999999999999998,0.19999999999999998,-0.05444444444444446,0.045555555555555544,198.78,0.6626,0.6766666666666666,0.023333333333333334,1.4560055555555553,0.3353999999999999,1.6795999999999998,1.3617999999999997,0.9548,1.4635500000000001,0.08371949256448197,0.1005905383770542,13.9,19.025,10.0
zipfian,mle,50,0.0,0.99,3,0.9,0.25,0,300,0.13229491201685212,0.3551984650437702,0.4677848662909222,0.05456605005361315,0.3939567208377335,0.15444444444444444,0.09999999999999998,0.19999999999999998,-0.05444444444444446,0.045555555555555544,196.21800000000002,0.6540600000000001,0.6733333333333333,0.02,1.4600544444444443,0.3353999999999999,1.67078,1.38814,1.0364999999999998,1.47605,0.08371949256448197,0.1005905383770542,13.9,19.025,10.0
zipfian,mle,50,0.0,0.99,5,0.9,0.1,0,300,0.3434712492319867,0.34071004802712124,0.2565998681608438,-0.008159221286569374,0.32219200190586184,0.17200000000000001,0.09999999999999998,0.19999999999999998,-0.07200000000000004,0.02799999999999997,146.87400000000002,0.48958000000000007,0.66,0.03333333333333333,1.5391693333333332,0.3353999999999999,1.71474,1.4069799999999995,0.8478000000000001,1.546775,0.08371949256448197,0.1005905383770542,25.8,31.05,10.0
zipfian,mle,50,0.0,0.99,5,0.9,0.25,0,300,0.3171816843977002,0.381415790299796,0.3728180819337624,0.039967100269508726,0.4161020784534578,0.17333333333333334,0.09999999999999998,0.19999999999999998,-0.07333333333333336,0.026666666666666644,154.38800000000003,0.5146266666666668,0.7,0.016666666666666666,1.553074,0.3353999999999999,1.7712999999999999,1.4836200000000002,1.2625000000000002,1.5389000000000002,0.08371949256448197,0.1005905383770542,26.0,31.0,10.0
zipfian,mle,50,0.3,0.95,1,0.9,0.1,0,300,0.22582397850878477,0.4285714285714286,0.3374595588235294,0.37515664142487104,0.37515664142487104,0.09333333333333334,0.09999999999999998,0.19999999999999998,0.00666666666666664,0.10666666666666665,98.23899999999999,0.3274633333333333,0.46,0.013333333333333334,1.0013133333333333,0.25623999999999997,1.4773000000000003,1.25374,0.7787,1.3725,0.06283405220701195,0.09049623481161133,2.8,6.8,10.0
zipfian,mle,50,0.3,0.95,1,0.9,0.25,0,300,0.22153425043860808,0.42121848739495804,0.3320110294117647,0.3669172609469623,0.3669172609469623,0.09666666666666666,0.09999999999999998,0.19999999999999998,0.003333333333333313,0.10333333333333332,96.75699999999999,0.32252333333333333,0.4533333333333333,0.013333333333333334,1.0075966666666667,0.25623999999999997,1.48106,1.2575,0.7787,1.3772,0.06283405220701195,0.09049623481161133,2.9,6.775,10.0
zipfian,mle,50,0.3,0.95,3,0.9,0.1,0,300,0.16800557330986166,0.476010101010101,0.6247007575757575,0.07614920409135034,0.4815139225614248,0.15666666666666668,0.09999999999999998,0.19999999999999998,-0.0566666666666667,0.04333333333333331,176.221,0.5874033333333334,0.6133333333333333,0.006666666666666667,1.4394677777777778,0.25623999999999997,1.8894,1.6356799999999998,1.3064,1.718,0.06283405220701195,0.09049623481161133,14.1,18.975,10.0
zipfian,mle,50,0.3,0.95,3,0.9,0.25,0,300,0.16800557330986166,0.476010101010101,0.6247007575757575,0.07582377430804627,0.48026950304328586,0.16,0.09999999999999998,0.19999999999999998,-0.060000000000000026,0.03999999999999998,176.221,0.5874033333333334,0.6133333333333333,0.006666666666666667,1.4408655555555554,0.25623999999999997,1.82532,1.59676,1.1808,1.70075,0.06283405220701195,0.09049623481161133,14.4,18.9,10.0
